Name,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Grass,Fire,Water,Bug,Normal,Poison,Electric,Ground,Fairy,Fighting,Psychic,Rock,Ghost,Ice,Dragon,Dark,Steel,Flying,Generation_1,Generation_2,Generation_3,Generation_4,Generation_5,Generation_6
Talonflame,0.34254285408368224,0.06161930697504135,-0.09121099872518651,0.03608360055796488,-0.10436323808410507,1.9875316204992892,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,1
Scatterbug,-1.2249348136809166,-1.3565110849458595,-1.085948363889929,-1.4011445572592722,-1.6864416104185125,-1.1458284637908114,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Spewpa,-0.9506262218221118,-1.7572870652713315,-0.44418232184815964,-1.4011445572592722,-1.5066599771986935,-1.3524236341835654,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Vivillon,0.42091673747191216,-0.8324194183663961,-0.7650653428690443,0.5253527606659605,-0.7875334443194173,0.7135280697439736,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,1
Litleo,-0.2844482130221573,-0.8940772614933918,-0.5083589260523366,0.005504278051215159,-0.6437081377435622,0.12817508696450428,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Pyroar,0.656038387636602,-0.33915667335043065,-0.059122696623098034,1.1063598882942052,-0.21223221801599648,1.2988810525234429,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Flabébé,-0.9898131635162267,-1.264024320255366,-1.1180366659920173,-0.36144759202978155,0.25520002835553296,-0.9048007649992652,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Floette,-0.5979437465750771,-1.0482218693108811,-0.8613302491753098,0.06666292306471461,0.9383702345908452,-0.560475481011342,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Florges,0.34254285408368224,-0.43164343804092414,-0.1874759050314519,1.1980978558144544,2.9519245266528182,0.23147267216088122,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Skiddo,-0.1277004462456974,-0.43164343804092414,-0.8292419470732213,-0.33086826952303183,-0.5358391578116707,-0.560475481011342,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Gogoat,2.105955230318856,0.6473688166815004,-0.3800057176439827,0.7394080182132086,0.3271126816434606,-0.009555026630664985,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Pancham,-0.08851350455158244,0.09244822853853919,-0.3800057176439827,-0.8201374296310274,-0.8594460976073449,-0.8703682366004729,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Pangoro,1.0087208628836368,1.3872629342054486,0.13340711598943278,-0.11681301197578374,-0.032450584796177455,-0.35388031061858816,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0,0,0,0,1
Furfrou,0.22498202900133732,0.030790385411543508,-0.44418232184815964,-0.23913030200278262,0.6507196214391349,1.1611509389282737,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Espurr,-0.2844482130221573,-0.9557351046203875,-0.6367121344606904,-0.30028894701628206,-0.4279701778797793,-0.009555026630664985,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,1
MeowsticMale,0.18579508730722236,-0.9557351046203875,0.06923051178525583,0.3112975031187124,0.3271126816434606,1.2300159957258583,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,1
MeowsticFemale,0.18579508730722236,-0.9557351046203875,0.06923051178525583,0.3112975031187124,0.3271126816434606,1.2300159957258583,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,1
Honedge,-0.9506262218221118,0.030790385411543508,0.839349762235379,-1.1565099772052745,-1.2549656906909468,-1.3868561625823577,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0,0,0,0,1
Doublade,-0.40200903810450217,0.9556580323164788,2.4437648673398025,-0.8507167521377771,-0.8234897709633812,-1.1458284637908114,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0,0,0,0,1
AegislashBlade Forme,-0.3628220964103872,2.188814894856393,-0.7650653428690443,2.360112111070944,-0.7875334443194173,-0.2850152538210035,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0,0,0,0,1
AegislashShield Forme,-0.3628220964103872,-0.8940772614933918,2.4437648673398025,-0.6978201396040286,2.808099220076963,-0.2850152538210035,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0,0,0,0,1
Spritzee,0.34254285408368224,-0.8324194183663961,-0.44418232184815964,-0.30028894701628206,-0.2481885446599603,-1.5590188045763191,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Aromatisse,1.2438425130483266,-0.21584098709643926,-0.059122696623098034,0.800566663226708,0.614763294795171,-1.3524236341835654,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Swirlix,-0.2844482130221573,-0.9557351046203875,-0.2516525092356288,-0.422606237043281,-0.5358391578116707,-0.6637730662077189,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Slurpuff,0.49929062086014214,0.030790385411543508,0.39011353280614053,0.37245614813221184,0.11137472177967776,0.12817508696450428,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Inkay,-0.6371306882691921,-0.7707615752394005,-0.6688004365627789,-1.095351332191775,-0.9313587508952725,-0.8015031798028882,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,0,1
Malamar,0.656038387636602,0.40073744417351764,0.45429013701031745,-0.14739233448253347,0.11137472177967776,0.1626076153632966,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,0,1
Binacle,-1.0681870469044568,-0.8324194183663961,-0.21956420713354038,-1.0341926871782754,-0.5717954844556346,-0.6293405378089266,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,1
Barbaracle,0.10742120391899242,0.8015134244989897,1.320674293766706,-0.5755028495770296,0.5068943148632796,-0.009555026630664985,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,1
Skrelp,-0.754691513351537,-0.5857880458584134,-0.44418232184815964,-0.39202691453653127,-0.4279701778797793,-1.3179911057847729,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Dragalge,-0.16688738793981236,-0.12335422240594572,0.5184667412144943,0.7394080182132086,1.8372784006899403,-0.8359357082016805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,1
Clauncher,-0.754691513351537,-0.8015904968028983,-0.3800057176439827,-0.4531855595500307,-0.3201011979478879,-0.8359357082016805,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Clawitzer,0.06823426222487744,-0.18501206553294142,0.45429013701031745,1.4427324358684521,0.614763294795171,-0.3194477822197958,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Helioptile,-0.9898131635162267,-1.264024320255366,-1.3105664786045483,-0.36144759202978155,-1.039227730827164,0.059310030166919644,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Heliolisk,-0.2844482130221573,-0.7399326536759026,-0.7008887386648673,1.1063598882942052,0.79454492801499,1.40217863771982,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Tyrunt,-0.4411959797986172,0.3082506794830241,0.1013188138873443,-0.8507167521377771,-0.9673150775392364,-0.6982055946065113,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,1
Tyrantrum,0.49929062086014214,1.294776169514955,1.4490275021750598,-0.11681301197578374,-0.4639265045237431,0.09374255856571197,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,0,1
Amaura,0.3033559123895673,-0.6166169674219112,-0.7650653428690443,-0.1779716569892832,-0.3201011979478879,-0.7670706514040959,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,0,0,1
Aurorus,2.105955230318856,-0.061696379278950025,-0.059122696623098034,0.800566663226708,0.7226322747270625,-0.35388031061858816,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,0,0,1
Sylveon,1.0087208628836368,-0.43164343804092414,-0.2837408113377173,1.136939210800955,2.088972687197687,-0.2850152538210035,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Hawlucha,0.34254285408368224,0.40073744417351764,0.037142209683167365,0.03608360055796488,-0.3201011979478879,1.7120713933089509,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0,0,0,0,1
Dedenne,-0.08851350455158244,-0.6474458889854091,-0.540447228154425,0.25013885810521297,-0.17627589137203267,1.1267184105294814,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,1
Carbink,-0.754691513351537,-0.8940772614933918,2.4437648673398025,-0.6978201396040286,2.808099220076963,-0.6293405378089266,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0,0,0,0,1
Goomy,-0.9506262218221118,-0.8940772614933918,-1.2463898744003714,-0.5449235270702799,0.11137472177967776,-0.9736658217968498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,1
Sliggoo,-0.04932656285746746,-0.12335422240594572,-0.6688004365627789,0.3112975031187124,1.4777151342503023,-0.2850152538210035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,1
Goodra,0.8127861544130619,0.6473688166815004,-0.12329930082727497,1.136939210800955,2.808099220076963,0.4036353141548428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,1
Klefki,-0.48038292149273215,0.030790385411543508,0.5505550433165828,0.21955953559846322,0.5428506415072434,0.23147267216088122,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,0,0,0,0,1
Phantump,-1.0290001052103417,-0.2774988302234349,-0.8292419470732213,-0.6978201396040286,-0.4279701778797793,-1.0425308785944345,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,1
Trevenant,0.616851445942487,0.9556580323164788,0.06923051178525583,-0.23913030200278262,0.3630690082874244,-0.42274536741617275,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,1
PumpkabooAverage Size,-0.7938784550456519,-0.40081451647742633,-0.12329930082727497,-0.8812960746445269,-0.6077518110995983,-0.5949080094101343,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,1
PumpkabooSmall Size,-0.9898131635162267,-0.40081451647742633,-0.12329930082727497,-0.8812960746445269,-0.6077518110995983,-0.42274536741617275,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,1
PumpkabooLarge Size,-0.5979437465750771,-0.40081451647742633,-0.12329930082727497,-0.8812960746445269,-0.6077518110995983,-0.7670706514040959,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,1
PumpkabooSuper Size,-0.40200903810450217,-0.40081451647742633,-0.12329930082727497,-0.8812960746445269,-0.6077518110995983,-0.9392332933980575,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,1
GourgeistAverage Size,-0.16688738793981236,0.33907960104652196,1.5452924084813253,-0.4531855595500307,0.11137472177967776,0.5413654277500121,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,1
GourgeistSmall Size,-0.558756804880962,0.18493499322903273,1.5452924084813253,-0.4531855595500307,0.11137472177967776,1.0578533537318968,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,1
GourgeistLarge Size,0.22498202900133732,0.4932242088640112,1.5452924084813253,-0.4531855595500307,0.11137472177967776,0.02487750176812733,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,1
